kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_depth,koi_duration,koi_prad,koi_sma,koi_teq,koi_model_snr,label
10873260,K00535.01,Kepler-590 b,CONFIRMED,CANDIDATE,1.0,5.852968845,1146.5,4.5973,3.46,0.0647,1056.0,152.4,1
9509207,K07181.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,14.199840087,214604.0,5.98531,85.76,0.115,907.0,1408.6,0
11455491,K00178.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.14281498,122.0,4.624,1.82,0.0695,1355.0,36.0,0
11069176,K02007.02,Kepler-1050 c,CONFIRMED,CANDIDATE,0.974,21.1285655,176.7,3.852,2.88,0.1622,935.0,12.5,1
5812648,K08108.01,,FALSE POSITIVE,FALSE POSITIVE,0.08,238.561202,260.2,11.9,5.75,0.8609,568.0,16.4,0
10552611,K00338.01,Kepler-141 c,CONFIRMED,CANDIDATE,1.0,7.0106324,327.3,3.0688,1.5,0.0672,738.0,48.7,1
6962018,K06799.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.634946497,426554.0,2.40541,52.75,0.013,1475.0,541.4,0
10490960,K07335.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.682410334,220418.0,5.33373,72.9,0.0621,1141.0,2041.6,0
4847801,K08251.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,371.47786,264.9,12.3,1.2,0.9529,203.0,8.6,0
8235924,K02347.01,Kepler-1203 b,CONFIRMED,CANDIDATE,0.15,0.588001053,297.4,1.1451,0.99,0.0114,1188.0,50.9,1
5565261,K05180.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.362348096,724.7,3.5979,89.55,0.0375,2104.0,103.6,0
8780959,K03741.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.617280959,3089.9,9.661,395.94,0.038,1689.0,262.4,0
5201115,K04044.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.728521892,92.2,3.361,1.19,0.0276,1678.0,30.2,0
5471606,K03723.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.962835804,14328.4,4.9844,458.02,0.0197,7100.0,209.2,0
8046689,K03092.01,,FALSE POSITIVE,FALSE POSITIVE,0.003,5.78542702,256.2,2.271,1.91,0.067,1212.0,15.4,0
7461314,K06881.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.773595312,93.0,0.781,0.96,0.0166,1976.0,13.2,0
6021275,K00284.03,Kepler-132 b,CONFIRMED,CANDIDATE,0.998,6.17817366,101.9,3.2601,1.22,0.0643,1082.0,43.5,1
3122913,K02490.01,Kepler-1845 b,CONFIRMED,CANDIDATE,1.0,11.60653061,771.7,2.194,1.88,0.0885,584.0,17.8,1
3543270,K06339.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.176929219,70355.0,5.2003,31.35,0.0467,938.0,187.0,0
10070468,K02628.01,Kepler-1297 b,CONFIRMED,CANDIDATE,0.998,1.68189051,83.2,2.992,1.27,0.0283,1790.0,17.4,1
8676148,K02544.01,Kepler-1273 b,CONFIRMED,CANDIDATE,1.0,28.6253502,652.7,4.551,2.38,0.1857,573.0,18.3,1
10341831,K01164.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.933749941,415.3,6.606,12.93,0.015,919.0,88.8,0
11760860,K03892.01,Kepler-1525 b,CONFIRMED,CANDIDATE,1.0,2.41660149,83.6,1.9699,0.92,0.036,1343.0,33.7,1
7032687,K07577.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.5668004,93.2,3.813,0.88,0.0133,2222.0,18.3,0
9661869,K03647.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,20.427232317,121813.0,3.46429,601.32,0.148,749.0,526.6,0
5026326,K04280.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.39772545,181.3,4.129,1.58,0.0252,1763.0,17.9,0
5090690,K00636.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,12.011661094,14293.6,3.77516,55.2,0.1226,1317.0,1898.4,0
4077526,K01336.01,Kepler-58 b,CONFIRMED,CANDIDATE,1.0,10.21864532,445.3,3.802,2.33,0.0927,920.0,26.6,1
11081512,K03364.01,,FALSE POSITIVE,FALSE POSITIVE,0.134,15.7397651,287.7,3.297,1.18,0.1096,536.0,11.2,0
11134879,K00480.01,Kepler-570 b,CONFIRMED,CANDIDATE,1.0,4.30165843,739.4,2.1055,2.42,0.0497,1009.0,88.3,1
9353182,K07164.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.476258265,120206.0,7.77203,54.13,0.0961,1077.0,8251.5,0
9842937,K02567.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.98845099,193.9,7.453,1.33,0.0545,1055.0,23.3,0
3832474,K00806.05,,FALSE POSITIVE,FALSE POSITIVE,,412.041857,1959.0,5.572,3.77,1.0794,217.0,12.3,0
8043714,K01765.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.814984472,23915.3,3.05409,14.18,0.0679,836.0,742.2,0
11519226,K06087.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,22.16127178,5259.0,3.699,69.44,0.1534,877.0,56.6,0
4037164,K01184.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.635445336,2547.4,1.8592,19.0,0.0119,1177.0,182.2,0
9540450,K07187.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.077358008,311051.0,3.6713,70.64,0.0208,1925.0,537.4,0
11129258,K02898.01,Kepler-1381 b,CONFIRMED,CANDIDATE,0.999,25.384175,594.0,3.576,2.44,0.1728,649.0,15.8,1
9353314,K01900.01,Kepler-1007 b,CONFIRMED,CANDIDATE,1.0,5.18498961,430.1,2.1397,1.15,0.048,652.0,36.4,1
6779726,K03375.01,Kepler-1918 b,CONFIRMED,CANDIDATE,0.999,47.0563327,762.0,4.807,2.57,0.2524,497.0,12.1,1
9166862,K00931.01,Kepler-731 b,CONFIRMED,CANDIDATE,0.999,3.855603916,16652.7,3.2179,13.61,0.0505,1212.0,1173.9,1
7364176,K00373.01,Kepler-1718 b,CONFIRMED,CANDIDATE,1.0,135.1879934,663.4,8.8191,2.32,0.4878,345.0,85.8,1
10676927,K03830.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.031100362,129157.0,2.9759,27.35,0.0187,1584.0,178.5,0
8167996,K01867.01,Kepler-327 b,CONFIRMED,CANDIDATE,1.0,2.549562652,495.1,1.6999,1.11,0.0293,682.0,43.7,1
6037581,K01916.03,Kepler-336 b,CONFIRMED,CANDIDATE,0.933,2.0248205,63.3,2.55,1.01,0.0322,1625.0,20.2,1
10528068,K01162.01,Kepler-782 b,CONFIRMED,CANDIDATE,0.999,158.6850022,898.3,11.5372,3.08,0.5444,350.0,97.4,1
11442793,K00351.03,Kepler-90 d,CONFIRMED,CANDIDATE,0.999,59.7371443,566.4,8.0006,2.84,0.308,520.0,43.5,1
12010534,K06092.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.581595167,171132.0,4.9153,40.94,0.0357,1328.0,338.2,0
9834719,K00715.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.621668852,7662.0,1.7517,32.76,0.0274,1598.0,67.8,0
10794087,K01316.01,Kepler-1743 b,CONFIRMED,CANDIDATE,0.997,7.64970832,55.4,6.625,1.43,0.0822,1144.0,28.5,1
10905746,K01725.01,Kepler-1651 b,CONFIRMED,CANDIDATE,1.0,9.8786461,1472.7,1.8915,1.6,0.0692,393.0,49.2,1
2019076,K03585.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.564614021,94342.0,3.44204,46.0,0.0427,1187.0,728.8,0
5784803,K05200.01,,FALSE POSITIVE,FALSE POSITIVE,,357.77096,216.3,12.999,1.42,0.9427,249.0,9.7,0
11100383,K00346.01,Kepler-532 b,CONFIRMED,CANDIDATE,1.0,12.92489803,959.0,2.6811,2.62,0.1012,620.0,49.5,1
7115785,K00672.01,Kepler-209 b,CONFIRMED,CANDIDATE,1.0,16.08786246,612.5,3.095,2.56,0.1207,668.0,63.7,1
10924340,K04326.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.750744255,170.6,1.7921,17.07,0.0162,2074.0,50.4,0
9787239,K00952.04,Kepler-32 e,CONFIRMED,CANDIDATE,0.968,2.896005211,614.1,1.6776,1.23,0.0318,652.0,28.6,1
6685526,K00861.01,Kepler-707 b,CONFIRMED,CANDIDATE,1.0,2.237489571,315.8,1.8119,1.41,0.0325,1160.0,30.7,1
4568298,K02986.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.562555067,198.3,1.7402,1.21,0.013,2046.0,21.7,0
12470954,K00439.01,Kepler-554 b,CONFIRMED,CANDIDATE,1.0,1.902208647,2343.5,2.19877,4.45,0.0293,1346.0,363.2,1
7296094,K03790.01,,FALSE POSITIVE,FALSE POSITIVE,0.005,0.890745373,120034.0,1.9215,36.92,0.0182,1892.0,239.6,0
10022908,K01586.01,Kepler-900 b,CONFIRMED,CANDIDATE,1.0,6.99130452,555.4,2.1568,1.95,0.0679,716.0,36.3,1
7285757,K03271.01,Kepler-1986 b,CONFIRMED,CANDIDATE,0.963,19.5489666,523.8,1.78,1.89,0.1307,579.0,12.6,1
9828127,K04192.01,Kepler-1564 b,CONFIRMED,CANDIDATE,1.0,18.0541469,283.1,4.587,1.51,0.1327,635.0,19.3,1
7802719,K02247.01,Kepler-1157 b,CONFIRMED,CANDIDATE,1.0,4.45743267,175.7,2.3226,0.79,0.0448,732.0,20.8,1
9466668,K00939.04,Kepler-256 e,CONFIRMED,CANDIDATE,1.0,10.6816951,307.8,3.605,2.3,0.0933,897.0,21.9,1
7503885,K03417.01,Kepler-1494 b,CONFIRMED,CANDIDATE,1.0,91.078624,738.6,10.304,3.26,0.3982,415.0,20.8,1
6351097,K02618.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,12.49117388,189.9,2.848,1.36,0.1008,763.0,17.0,0
3217264,K00401.01,Kepler-149 b,CONFIRMED,CANDIDATE,1.0,29.19899219,2047.2,5.1227,4.15,0.1815,540.0,171.0,1
8672910,K00918.02,,FALSE POSITIVE,FALSE POSITIVE,,5.71489488,292.5,2.0705,1.41,0.0606,908.0,21.2,0
6037581,K01916.02,Kepler-336 c,CONFIRMED,CANDIDATE,1.0,9.59993246,271.2,4.3206,2.08,0.091,967.0,52.0,1
9214715,K06065.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,265.310499,1530.0,4.013,4.69,0.8276,296.0,11.6,0
8417078,K04693.01,Kepler-1619 b,CONFIRMED,CANDIDATE,0.991,23.6223571,57.0,6.852,1.07,0.1611,797.0,11.4,1
9536048,K07186.01,,FALSE POSITIVE,FALSE POSITIVE,0.277,3.71186243,53.9,1.032,0.95,0.0492,1406.0,7.0,0
8801316,K02956.01,Kepler-1394 b,CONFIRMED,CANDIDATE,1.0,3.93766786,24.3,4.655,1.36,0.0555,1947.0,16.8,1
4571004,K04355.05,,FALSE POSITIVE,FALSE POSITIVE,,72.563291,332.3,3.088,1.99,0.3412,436.0,6.4,0
9159198,K07929.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.04463691,47.0,6.656,0.68,0.0417,1321.0,10.4,0
10136549,K01929.01,Kepler-337 c,CONFIRMED,CANDIDATE,1.0,9.69315023,141.8,5.6725,1.89,0.0894,1017.0,45.1,1
8955741,K05590.01,,FALSE POSITIVE,FALSE POSITIVE,,538.4263,242.0,12.751,3.2,1.3552,322.0,16.2,0
7871954,K01515.02,Kepler-303 c,CONFIRMED,CANDIDATE,0.991,7.06117322,481.7,1.0406,1.23,0.0574,521.0,27.2,1
9896558,K01718.01,Kepler-937 b,CONFIRMED,CANDIDATE,0.964,67.6690554,961.1,9.556,3.39,0.3214,495.0,37.2,1
5520547,K02990.01,Kepler-1401 b,CONFIRMED,CANDIDATE,1.0,11.20058855,219.9,4.562,1.7,0.0975,808.0,19.2,1
11124703,K04445.01,,FALSE POSITIVE,FALSE POSITIVE,,244.60373,769.8,10.87,2.1,0.7253,235.0,17.7,0
6206470,K05252.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.80455062,39.7,2.166,0.65,0.0288,1577.0,12.5,0
3546821,K04990.01,,FALSE POSITIVE,FALSE POSITIVE,,561.08191,229.1,14.94,1.93,1.3583,255.0,9.8,0
5080565,K05122.01,,FALSE POSITIVE,FALSE POSITIVE,,49.312677,1713.0,4.057,2.84,0.2288,342.0,6.6,0
6129632,K05240.01,,FALSE POSITIVE,FALSE POSITIVE,,298.4688,315.4,3.748,11.33,1.1066,554.0,10.6,0
6196457,K00285.03,Kepler-92 d,CONFIRMED,CANDIDATE,0.476,49.3567907,130.2,10.954,1.91,0.2754,637.0,35.0,1
5024138,K04819.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.416995408,112.6,0.8928,0.84,0.0097,2433.0,19.9,0
6665695,K00561.01,Kepler-601 b,CONFIRMED,CANDIDATE,1.0,5.378868001,483.4,2.7222,1.86,0.056,833.0,60.6,1
7550875,K05399.01,,FALSE POSITIVE,FALSE POSITIVE,,466.90824,660.0,2.64,2.19,1.0865,210.0,5.4,0
6964929,K02756.01,Kepler-1340 b,CONFIRMED,CANDIDATE,0.941,0.665025941,104.7,1.7542,1.11,0.0153,2174.0,26.5,1
8758204,K02841.01,Kepler-1881 b,CONFIRMED,CANDIDATE,0.996,159.388788,1033.0,8.432,2.73,0.5368,289.0,17.3,1
2721030,K01094.01,Kepler-766 b,CONFIRMED,CANDIDATE,0.994,6.10027621,766.6,4.7476,2.59,0.066,990.0,43.2,1
4143755,K00281.01,Kepler-510 b,CONFIRMED,CANDIDATE,1.0,19.55662003,298.9,8.087,2.45,0.134,797.0,111.0,1
8176653,K01016.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.866680334,712.4,1.1264,2.93,0.0373,1045.0,43.0,0
3832474,K00806.04,,FALSE POSITIVE,FALSE POSITIVE,,381.850599,1702.0,4.772,3.59,1.026,222.0,13.8,0
4043443,K00231.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,119.8401019,5448.7,3.6796,26.96,0.4267,255.0,83.7,0
10122255,K01086.01,Kepler-765 b,CONFIRMED,CANDIDATE,1.0,27.6652847,469.2,6.633,2.21,0.1754,641.0,36.1,1
6605493,K02559.01,Kepler-1686 b,CONFIRMED,CANDIDATE,1.0,9.30991834,114.5,3.455,1.21,0.0866,913.0,19.2,1
8655458,K06060.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.594162001,9876.3,5.4958,26.11,0.0248,1419.0,415.0,0
7115925,K04258.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566801617,24.9,2.75,0.88,0.0143,3018.0,26.4,0
8378656,K07027.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.62944008,130083.0,5.94104,40.08,0.046,1351.0,5131.4,0
3324986,K03084.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.540411479,107.1,1.703,0.92,0.0252,1446.0,12.1,0
11969988,K04011.01,,FALSE POSITIVE,FALSE POSITIVE,0.495,2.19068738,66.3,4.41,1.68,0.0364,2017.0,44.1,0
10350571,K01175.03,,FALSE POSITIVE,FALSE POSITIVE,0.378,93.881556,188.7,20.644,2.02,0.4066,479.0,23.7,0
7543649,K01469.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.582076914,1534.4,4.4228,5.33,0.0451,1265.0,138.4,0
10321927,K07997.01,,FALSE POSITIVE,FALSE POSITIVE,0.103,321.02094,592.9,7.51,1.96,0.8315,232.0,8.5,0
8288719,K07010.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.755049082,26067.9,2.09643,30.47,0.0138,1551.0,683.7,0
10227020,K00730.04,Kepler-223 b,CONFIRMED,CANDIDATE,0.992,7.38443269,349.8,5.7351,2.42,0.0756,1042.0,23.7,1
10963065,K01612.01,Kepler-408 b,CONFIRMED,CANDIDATE,1.0,2.465024332,30.7,1.262,0.69,0.0359,1561.0,23.2,1
6109688,K06663.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,14.086776961,106837.0,10.1279,65.6,0.1308,1197.0,1856.9,0
6383785,K00239.01,Kepler-501 b,CONFIRMED,CANDIDATE,1.0,5.640676975,1453.3,2.8354,4.59,0.0627,1125.0,145.9,1
9142225,K05623.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,583.73632,338.6,15.75,2.65,1.4277,266.0,11.4,0
5653163,K05190.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.40435325,349.6,6.825,24.16,0.0352,1359.0,23.3,0
7046035,K04424.01,Kepler-1603 b,CONFIRMED,CANDIDATE,0.985,2.27164952,82.4,4.054,0.97,0.0351,1522.0,12.7,1
6442246,K06709.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.2127498,22.7,3.054,0.68,0.0323,1801.0,9.3,0
10577994,K00475.01,Kepler-165 b,CONFIRMED,CANDIDATE,1.0,8.1808949,723.5,2.7546,2.1,0.0754,716.0,48.7,1
12004679,K07502.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.521245368,418375.0,4.24027,56.59,0.0339,1241.0,1495.4,0
11288051,K00241.03,Kepler-124 b,CONFIRMED,CANDIDATE,1.0,3.41045981,136.2,2.866,1.06,0.0395,892.0,22.5,1
8223328,K01767.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,35.51619219,10984.0,2.5,719.49,0.2032,504.0,85.4,0
10554967,K03059.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.53633519,444.1,1.0547,1.81,0.0127,1974.0,29.9,0
5026187,K06499.01,,FALSE POSITIVE,FALSE POSITIVE,0.125,3.58966681,421.3,18.534,95.86,0.0554,2410.0,102.3,0
7523542,K04719.01,,FALSE POSITIVE,FALSE POSITIVE,,365.13981,531.0,4.46,1.86,0.9615,228.0,7.9,0
11401767,K02195.01,Kepler-372 c,CONFIRMED,CANDIDATE,0.998,20.0545282,305.4,7.173,2.63,0.1512,755.0,26.9,1
7284688,K01345.01,,FALSE POSITIVE,FALSE POSITIVE,,0.323021692,47100.0,2.3442,46.4,0.0087,2545.0,520.6,0
6470516,K03705.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.080431782,894203.0,7.4997,345.7,0.0387,2719.0,1585.2,0
6891512,K05335.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.752562808,368004.0,6.1245,124.23,0.0294,2018.0,5494.6,0
5193400,K01580.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,21.3781146,556.1,19.359,3.18,0.1611,727.0,35.4,0
9536692,K01948.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,26.635216,1492.8,5.949,27.64,0.1627,536.0,30.6,0
8108450,K08273.01,,FALSE POSITIVE,FALSE POSITIVE,0.104,386.78734,743.7,15.51,2.34,0.9641,224.0,10.3,0
6950275,K06796.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,40.879068,499.2,6.562,3.35,0.2328,533.0,12.2,0
7732791,K03623.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.032068851,121993.0,2.1344,44.35,0.0179,1221.0,140.0,0
5181817,K00642.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.350413063,192.5,1.7694,1.26,0.0514,1088.0,37.8,0
8581232,K06059.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.012537983,19796.0,2.0101,9.96,0.0421,765.0,166.0,0
3642335,K03010.01,Kepler-1410 b,CONFIRMED,CANDIDATE,0.996,60.8660974,714.3,4.397,1.39,0.2465,244.0,15.4,1
10227881,K05780.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.14108479,611.2,25.93,25.74,0.059,1038.0,57.0,0
3966801,K00494.01,Kepler-577 b,CONFIRMED,CANDIDATE,1.0,25.69581456,1130.8,4.0251,1.7,0.1348,314.0,45.1,1
10064256,K02849.01,Kepler-1692 b,CONFIRMED,CANDIDATE,1.0,5.95958637,133.1,2.899,1.02,0.0646,897.0,16.1,1
6462874,K01231.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,22.34293693,2691.1,7.0813,2.92,0.1284,399.0,35.3,0
9912977,K07977.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.9439372,279437.0,7.27446,88.91,0.0182,2273.0,6351.7,0
6528464,K00270.01,Kepler-449 b,CONFIRMED,CANDIDATE,1.0,12.58229808,118.7,6.375,1.53,0.1027,917.0,62.1,1
8243263,K07000.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.759276227,32091.2,3.19585,40.79,0.0307,1861.0,2857.7,0
2441151,K00603.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.192009479,1475.6,2.9453,35.9,0.0317,1446.0,131.2,0
8243283,K02952.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.7592691,140.4,2.381,1.21,0.0278,1519.0,13.5,0
8280511,K01151.02,Kepler-271 c,CONFIRMED,CANDIDATE,0.997,7.41084314,124.1,3.245,0.94,0.0702,850.0,25.6,1
12352520,K03094.01,Kepler-1904 b,CONFIRMED,CANDIDATE,1.0,4.5770016,710.0,0.949,1.33,0.0436,567.0,18.0,1
6105462,K02098.02,Kepler-1093 c,CONFIRMED,CANDIDATE,0.977,89.7224125,263.7,10.963,2.21,0.394,508.0,25.6,1
11670599,K04282.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.847588864,67.1,2.246,0.91,0.0182,2144.0,21.3,0
8308260,K04436.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.973160836,138.3,0.864,1.22,0.02,1932.0,9.8,0
5649206,K03636.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.446736567,415859.0,5.0201,71.52,0.0356,1351.0,1037.3,0
9710611,K07958.01,,FALSE POSITIVE,FALSE POSITIVE,0.186,386.35444,129.6,9.594,1.43,1.0569,287.0,10.9,0
9458613,K00707.03,Kepler-33 e,CONFIRMED,CANDIDATE,0.999,31.7848157,444.5,8.8077,3.55,0.2029,752.0,57.6,1
10730250,K08030.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,13.667809025,127.7,2.7993,0.91,0.1062,705.0,2.6,0
5709889,K02783.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,0.526887517,119.9,0.8971,0.58,0.0103,1238.0,20.6,0
7439316,K01501.01,Kepler-866 b,CONFIRMED,CANDIDATE,1.0,2.617028373,499.4,2.046,1.57,0.0331,996.0,30.8,1
9366617,K04215.01,Kepler-1570 b,CONFIRMED,CANDIDATE,0.868,26.5487294,142.0,7.968,2.54,0.1784,836.0,15.3,1
4144236,K06109.02,,FALSE POSITIVE,FALSE POSITIVE,,10.0046881,50.6,2.389,1.9,0.1048,1466.0,8.3,0
3323887,K00377.03,Kepler-9 d,CONFIRMED,CANDIDATE,,1.59295975,248.3,1.9313,1.48,0.027,1517.0,48.9,1
8490993,K00911.02,Kepler-722 c,CONFIRMED,CANDIDATE,0.999,105.145959,685.4,8.593,3.43,0.4471,401.0,15.4,1
12016267,K02590.01,,FALSE POSITIVE,FALSE POSITIVE,,11.7489907,36.7,4.043,1.01,0.1077,1114.0,12.5,0
8610483,K07068.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,48.79936881,324547.0,8.80873,67.36,0.267,525.0,1151.6,0
6507427,K02455.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.74254518,305.7,1.023,1.77,0.0573,1118.0,13.2,0
11858748,K01471.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.780984316,590.9,2.173,2.33,0.0285,1397.0,46.0,0
8949512,K05589.01,,FALSE POSITIVE,FALSE POSITIVE,,376.554588,481.0,3.182,2.0,1.0227,247.0,5.4,0
5938970,K04016.01,Kepler-1540 b,CONFIRMED,CANDIDATE,1.0,125.4132302,1345.0,2.3241,3.14,0.4426,266.0,22.6,1
3728701,K02536.01,Kepler-1272 b,CONFIRMED,CANDIDATE,0.883,51.1319346,382.3,6.019,2.43,0.2705,542.0,19.6,1
10268714,K08202.01,,FALSE POSITIVE,FALSE POSITIVE,0.141,452.65206,175.1,19.87,2.41,1.2591,345.0,17.0,0
5709725,K00555.02,Kepler-598 c,CONFIRMED,CANDIDATE,0.97,86.4943704,995.2,7.471,3.07,0.3576,367.0,42.6,1
10619109,K07351.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.045166206,263637.0,6.84312,131.41,0.036,2422.0,1488.6,0
8120608,K00571.05,Kepler-186 f,CONFIRMED,CANDIDATE,0.677,129.945392,500.1,5.786,1.18,0.3855,177.0,13.1,1
5956038,K05214.01,,FALSE POSITIVE,FALSE POSITIVE,,256.846143,1706.0,6.289,46743.4,0.8917,506.0,14.9,0
8958035,K01391.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.981187121,7609.5,1.8071,18.75,0.0797,966.0,202.1,0
8456679,K00102.02,Kepler-1990 c,CONFIRMED,CANDIDATE,0.491,4.06844957,79.8,2.8349,0.98,0.0504,1170.0,29.3,1
9244508,K02830.01,Kepler-1360 b,CONFIRMED,CANDIDATE,0.989,40.5289885,360.7,10.604,5.92,0.2866,933.0,35.3,1
10732401,K07366.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.933747375,198.9,5.974,8.93,0.0192,2003.0,35.9,0
6468904,K04743.01,,FALSE POSITIVE,FALSE POSITIVE,0.998,49.5387264,740.6,2.238,20.52,0.2472,436.0,10.3,0
6227560,K03650.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.401751509,25044.0,2.0835,268.75,0.0288,888.0,83.1,0
5039053,K05121.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,401.38712,166.2,32.21,2.04,1.0929,303.0,18.6,0
4815520,K00367.01,Kepler-1656 b,CONFIRMED,CANDIDATE,0.998,31.578651216,2125.4,2.12791,4.52,0.1949,570.0,324.3,1
11253827,K02672.02,Kepler-396 b,CONFIRMED,CANDIDATE,1.0,42.9923284,1120.1,4.726,3.32,0.2336,496.0,34.1,1
7220322,K01350.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.752159702,3425.0,2.3621,43.73,0.0162,2224.0,291.1,0
12404305,K00486.01,Kepler-573 b,CONFIRMED,CANDIDATE,1.0,22.18332255,748.1,5.1364,2.78,0.1486,646.0,70.3,1
10514430,K00263.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,20.71927223,224.6,4.0388,2.51,0.1475,818.0,36.0,0
10002866,K00723.03,Kepler-222 c,CONFIRMED,CANDIDATE,1.0,10.08881066,1995.9,1.7726,4.71,0.0898,734.0,51.4,1
5300878,K06559.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.639721284,465918.0,2.69771,46.59,0.0123,1505.0,1012.9,0
8509346,K07049.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.099032889,55374.3,4.82208,36.68,0.0641,1183.0,2884.0,0
6592335,K04777.01,Kepler-1971 b,CONFIRMED,CANDIDATE,,0.824000125,183.1,0.855,0.42,0.0113,746.0,12.3,1
7629518,K01495.01,Kepler-863 b,CONFIRMED,CANDIDATE,0.999,15.59466045,867.7,5.0478,2.74,0.122,718.0,49.2,1
8277797,K01820.02,Kepler-322 b,CONFIRMED,CANDIDATE,0.973,1.653889476,124.4,1.7242,0.97,0.0263,1373.0,22.3,1
6312534,K01689.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.507761203,2773.7,3.096,31.77,0.0242,1301.0,153.1,0
11923074,K08295.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.75647084,69.5,2.538,0.69,0.0277,1405.0,10.9,0
5287983,K00828.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.507089906,1339.2,2.0067,30.26,0.0365,1326.0,64.9,0
